run_id,model,feature_index,importance
20260226_094437,RandomForest,1060,1.357362843430217e-06
20260226_094437,RandomForest,1065,1.7878318445650234e-08
20260226_094437,RandomForest,1075,1.4849871929128025e-09
20260226_094437,RandomForest,1082,3.760750050103751e-10
20260226_094437,RandomForest,1084,1.884798054259018e-05
20260226_094437,RandomForest,1088,2.40584455040505e-05
20260226_094437,RandomForest,1094,1.996129225018871e-10
20260226_094437,RandomForest,1096,1.6899243146157845e-09
20260226_094437,RandomForest,1115,6.498807127950926e-09
20260226_094437,RandomForest,1118,8.625683147853149e-10
20260226_094437,RandomForest,1125,5.918457787573133e-10
20260226_094437,RandomForest,1133,1.157992791835524e-10
20260226_094437,RandomForest,1135,2.0349249395762803e-06
20260226_094437,RandomForest,1138,9.842026042854082e-11
20260226_094437,RandomForest,1142,6.6543909968474e-06
20260226_094437,RandomForest,1154,7.57601744790273e-08
20260226_094437,RandomForest,1155,1.1821273942485845e-07
20260226_094437,RandomForest,1159,7.943546275742345e-06
20260226_094437,RandomForest,1161,3.4533159812922165e-06
20260226_094437,RandomForest,1167,1.6608556052021805e-09
20260226_094437,RandomForest,1173,1.0226506667858931e-10
20260226_094437,RandomForest,1174,1.0562632325997599e-07
20260226_094437,RandomForest,1179,3.6816867307197138e-09
20260226_094437,RandomForest,1180,5.399394163860303e-06
20260226_094437,RandomForest,1184,4.249514058576428e-08
20260226_094437,RandomForest,1186,1.9838129732959556e-08
20260226_094437,RandomForest,1188,5.2659276448063e-10
20260226_094437,RandomForest,1190,1.3634203023080746e-08
20260226_094437,RandomForest,1197,3.864119994880936e-09
20260226_094437,RandomForest,1198,1.5904658418262171e-07
20260226_094437,RandomForest,1207,2.5240179331528142e-05
20260226_094437,RandomForest,1211,2.5697566785417404e-06
20260226_094437,RandomForest,1223,2.5086190689792575e-07
20260226_094437,RandomForest,1229,2.779058919921058e-09
20260226_094437,RandomForest,1230,7.25958813510453e-08
20260226_094437,RandomForest,1234,2.768552187679331e-07
20260226_094437,RandomForest,1235,2.6389784159417836e-09
20260226_094437,RandomForest,1239,5.953882185659755e-10
20260226_094437,RandomForest,1248,1.8825637044772806e-09
20260226_094437,RandomForest,1250,3.4092652680717817e-06
20260226_094437,RandomForest,1253,6.39298771890696e-06
20260226_094437,RandomForest,1254,0.01966888706165841
20260226_094437,RandomForest,1255,0.0011474697437169096
20260226_094437,RandomForest,1256,0.0004195234128473108
20260226_094437,RandomForest,1257,9.967179932801651e-05
20260226_094437,RandomForest,1258,0.00011404599566319666
20260226_094437,RandomForest,1259,0.00021180023671883106
20260226_094437,RandomForest,1260,1.96974235474486e-05
20260226_094437,RandomForest,1261,0.00010998174095864065
20260226_094437,RandomForest,1262,3.401549894515304e-05
20260226_094437,RandomForest,1263,2.6536052470583245e-05
20260226_094437,RandomForest,1264,4.719354445918252e-05
20260226_094437,RandomForest,1265,4.992794038564972e-05
20260226_094437,RandomForest,1266,6.790053807958756e-05
20260226_094437,RandomForest,1267,2.1623409713326105e-05
20260226_094437,RandomForest,1270,2.0059713574070545e-05
20260226_094437,RandomForest,1273,6.354577767883439e-06
20260226_094437,RandomForest,1274,6.740185398963053e-07
20260226_094437,RandomForest,1276,9.206648759316377e-06
20260226_094437,RandomForest,1277,3.744666217333666e-05
20260226_094437,RandomForest,1278,1.5938830115489127e-05
20260226_094437,RandomForest,1279,6.721616481405238e-06
20260226_094437,RandomForest,1280,1.7218697069320234e-06
20260226_094437,RandomForest,1282,5.5842518802666974e-08
20260226_094437,RandomForest,1287,2.4732344906296833e-06
20260226_094437,RandomForest,1288,1.0544406381209958e-08
20260226_094437,RandomForest,1289,4.922248777210146e-06
20260226_094437,RandomForest,1290,5.7328845017062084e-09
20260226_094437,RandomForest,1293,9.229037251381295e-06
20260226_094437,RandomForest,1294,3.3510255851530764e-06
20260226_094437,RandomForest,1296,4.4867323230656694e-08
20260226_094437,RandomForest,1297,1.0807113887726667e-08
20260226_094437,RandomForest,1298,5.737522800686334e-09
20260226_094437,RandomForest,1300,3.3428348661034946e-08
20260226_094437,RandomForest,1301,2.0639544198864517e-06
20260226_094437,RandomForest,1305,6.500588143865458e-06
20260226_094437,RandomForest,1311,3.1200167454448193e-09
20260226_094437,RandomForest,1314,2.9696778618223136e-08
20260226_094437,RandomForest,1316,3.5999989894211616e-09
20260226_094437,RandomForest,1317,2.317020896208595e-06
20260226_094437,RandomForest,1318,1.4645721044357671e-08
20260226_094437,RandomForest,1319,1.9312959949472906e-08
20260226_094437,RandomForest,1321,4.4467412936648493e-10
20260226_094437,RandomForest,1322,4.534776865743663e-06
20260226_094437,RandomForest,1323,1.2329945527297315e-10
20260226_094437,RandomForest,1324,7.1114765760791995e-09
20260226_094437,RandomForest,1327,1.861019631036077e-07
20260226_094437,RandomForest,1329,1.0174821988190512e-09
20260226_094437,RandomForest,1330,1.6734979467557277e-08
20260226_094437,RandomForest,1331,1.4884490664904625e-09
20260226_094437,RandomForest,1332,1.0438113327960369e-05
20260226_094437,RandomForest,1334,8.384473304667077e-08
20260226_094437,RandomForest,1339,2.768096580221299e-09
20260226_094437,RandomForest,1340,1.5876737334496352e-09
20260226_094437,RandomForest,1342,9.408964655410049e-09
20260226_094437,RandomForest,1343,4.387919476745917e-09
20260226_094437,RandomForest,1346,2.316736261448638e-09
20260226_094437,RandomForest,1350,1.4607974614271794e-09
20260226_094437,RandomForest,1354,2.84643893609443e-09
20260226_094437,RandomForest,1358,3.38707857428609e-06
20260226_094437,RandomForest,1359,7.464777979944359e-10
20260226_094437,RandomForest,1360,2.1952263804600137e-10
20260226_094437,RandomForest,1363,2.810917383412574e-09
20260226_094437,RandomForest,1366,9.28848853796368e-09
20260226_094437,RandomForest,1367,1.116390328521518e-10
20260226_094437,RandomForest,1370,5.5262902203677245e-09
20260226_094437,RandomForest,1371,5.4826833598302266e-08
20260226_094437,RandomForest,1372,3.724854788875019e-06
20260226_094437,RandomForest,1373,7.443746852180318e-09
20260226_094437,RandomForest,1375,1.6376047694987404e-10
20260226_094437,RandomForest,1376,1.0610992212157557e-05
20260226_094437,RandomForest,1379,9.302638458982093e-09
20260226_094437,RandomForest,1380,5.347829883993248e-06
20260226_094437,RandomForest,1384,4.2602421660827685e-09
20260226_094437,RandomForest,1387,8.433081088282763e-10
20260226_094437,RandomForest,1388,3.4993060987105648e-09
20260226_094437,RandomForest,1389,1.0531876294777168e-08
20260226_094437,RandomForest,1390,3.1664324366099755e-09
20260226_094437,RandomForest,1392,6.242438173876986e-09
20260226_094437,RandomForest,1395,7.815189320467681e-06
20260226_094437,RandomForest,1402,2.6276413814414964e-10
20260226_094437,RandomForest,1403,8.76745489260466e-09
20260226_094437,RandomForest,1405,2.663525742971575e-08
20260226_094437,RandomForest,1412,9.196520765058129e-07
20260226_094437,RandomForest,1416,4.8349596274277e-09
20260226_094437,RandomForest,1420,4.913912539450573e-08
20260226_094437,RandomForest,1424,3.860748312068638e-10
20260226_094437,RandomForest,1430,1.2504410050529e-10
20260226_094437,RandomForest,1431,4.1504464117331877e-10
20260226_094437,RandomForest,1432,1.100491640681131e-08
20260226_094437,RandomForest,1437,2.8936327976359777e-08
20260226_094437,RandomForest,1441,1.5430694396795986e-07
20260226_094437,RandomForest,1442,5.1962622164063055e-06
20260226_094437,RandomForest,1443,1.1769683092648893e-08
20260226_094437,RandomForest,1448,8.757097615001764e-06
20260226_094437,RandomForest,1458,4.4793590930480534e-09
20260226_094437,RandomForest,1459,5.307674883723322e-08
20260226_094437,RandomForest,1460,9.213019690561948e-09
20260226_094437,RandomForest,1463,1.1086191833086559e-08
20260226_094437,RandomForest,1469,5.578859053647849e-06
20260226_094437,RandomForest,1471,1.9374216273485394e-08
20260226_094437,RandomForest,1478,1.0275097835823395e-07
20260226_094437,RandomForest,1479,4.558887906653075e-08
20260226_094437,RandomForest,1484,3.1497199060958533e-06
20260226_094437,RandomForest,1485,2.0088872678174973e-09
20260226_094437,RandomForest,1486,5.102574612262328e-07
20260226_094437,RandomForest,1487,9.050483783780365e-09
20260226_094437,RandomForest,1488,6.232458274491857e-06
20260226_094437,RandomForest,1489,4.501260493284756e-10
20260226_094437,RandomForest,1490,1.7886498237058115e-06
20260226_094437,RandomForest,1492,7.72595626206952e-06
20260226_094437,RandomForest,1493,1.1465816640664378e-05
20260226_094437,RandomForest,1494,9.481703925442453e-09
20260226_094437,RandomForest,1495,3.1200434387870634e-06
20260226_094437,RandomForest,1496,3.873762109583474e-05
20260226_094437,RandomForest,1497,1.1924155306434591e-05
20260226_094437,RandomForest,1498,9.168249219647428e-06
20260226_094437,RandomForest,1499,8.107875935786866e-06
20260226_094437,RandomForest,1500,1.0271296935083491e-05
20260226_094437,RandomForest,1502,2.896156651020912e-05
20260226_094437,RandomForest,1503,2.5671400965291733e-05
20260226_094437,RandomForest,1504,2.98974552374531e-05
20260226_094437,RandomForest,1505,6.205683264060931e-06
20260226_094437,RandomForest,1509,1.5671453012081164e-09
20260226_094437,RandomForest,1512,5.118319909330283e-07
20260226_094437,RandomForest,1514,1.8606992247247052e-05
20260226_094437,RandomForest,1515,2.945977212358084e-06
20260226_094437,RandomForest,1516,8.78437121967338e-06
20260226_094437,RandomForest,1517,8.967933142717724e-06
20260226_094437,RandomForest,1518,1.4128594372153208e-05
20260226_094437,RandomForest,1520,4.2104961279254765e-06
20260226_094437,RandomForest,1521,1.92941209557886e-05
20260226_094437,RandomForest,1523,3.340989556618247e-05
20260226_094437,RandomForest,1524,3.1126850512402896e-05
20260226_094437,RandomForest,1525,1.6362043036822434e-05
20260226_094437,RandomForest,1527,7.69746097904763e-06
20260226_094437,RandomForest,1529,1.6182897494782874e-05
20260226_094437,RandomForest,1530,3.027861174521775e-05
20260226_094437,RandomForest,1531,1.1229505433572161e-05
20260226_094437,RandomForest,1532,2.0735159871900427e-05
20260226_094437,RandomForest,1533,3.995517482003223e-06
20260226_094437,RandomForest,1534,9.892942445507275e-06
20260226_094437,RandomForest,1540,2.8682600522157114e-08
20260226_094437,RandomForest,1549,3.920874487781105e-09
20260226_094437,RandomForest,1550,9.795042641809453e-10
20260226_094437,RandomForest,1553,2.9710267751258514e-09
20260226_094437,RandomForest,1554,1.5067972229967852e-09
20260226_094437,RandomForest,1557,2.8093527870093577e-06
20260226_094437,RandomForest,1559,5.681612867096731e-06
20260226_094437,RandomForest,1563,5.437410643224841e-11
20260226_094437,RandomForest,1568,1.441687618082183e-07
20260226_094437,RandomForest,1569,4.068141225736501e-07
20260226_094437,RandomForest,1570,7.172448865032653e-06
20260226_094437,RandomForest,1572,1.5252891490558474e-07
20260226_094437,RandomForest,1573,7.600274350435956e-09
20260226_094437,RandomForest,1574,2.0054507962801384e-09
20260226_094437,RandomForest,1581,3.8340172922941446e-06
20260226_094437,RandomForest,1582,2.2216500940454972e-05
20260226_094437,RandomForest,1583,4.7960369810926295e-06
20260226_094437,RandomForest,1586,5.192895278582756e-06
20260226_094437,RandomForest,1587,1.9863281915788236e-06
20260226_094437,RandomForest,1589,7.73127197263179e-09
20260226_094437,RandomForest,1593,5.7291405462764955e-06
20260226_094437,RandomForest,1600,4.448141370216725e-08
20260226_094437,RandomForest,1603,1.693231024781636e-09
20260226_094437,RandomForest,1609,8.103994061761882e-10
20260226_094437,RandomForest,1616,1.5938544275044663e-10
20260226_094437,RandomForest,1625,4.8754181674697665e-06
20260226_094437,RandomForest,1627,2.315565726133639e-09
20260226_094437,RandomForest,1634,1.329602415368165e-10
20260226_094437,RandomForest,1637,3.8519534541617685e-11
20260226_094437,RandomForest,1641,7.121516910980735e-09
20260226_094437,RandomForest,1642,6.793279707061418e-10
20260226_094437,RandomForest,1645,5.881693785441422e-10
20260226_094437,RandomForest,1654,1.278502773106762e-09
20260226_094437,RandomForest,1658,1.000547711605369e-09
20260226_094437,RandomForest,1661,3.0549871533823704e-10
20260226_094437,RandomForest,1662,8.3643340627912e-10
20260226_094437,RandomForest,1665,1.4186667228164264e-09
20260226_094437,RandomForest,1669,9.838804125674587e-11
20260226_094437,RandomForest,1671,8.148242427930734e-09
20260226_094437,RandomForest,1673,6.042645281465752e-09
20260226_094437,RandomForest,1681,1.6324687897874253e-07
20260226_094437,RandomForest,1704,1.1266816614876724e-09
20260226_094437,RandomForest,1705,3.049753840933068e-11
20260226_094437,RandomForest,1710,2.4029046204469115e-10
20260226_094437,RandomForest,1714,3.6150466555983704e-08
20260226_094437,RandomForest,1715,1.0879858757258606e-07
20260226_094437,RandomForest,1722,1.3509499946649934e-08
20260226_094437,RandomForest,1724,7.987832035401287e-10
20260226_094437,RandomForest,1730,2.0548274821098073e-09
20260226_094437,RandomForest,1739,2.5056772598575118e-06
20260226_094437,RandomForest,1744,5.344574472733829e-06
20260226_094437,RandomForest,1752,1.3559724771823883e-10
20260226_094437,RandomForest,1756,3.971960800609171e-09
20260226_094437,RandomForest,1759,1.0445451712464082e-09
20260226_094437,RandomForest,1760,1.0522742170754232e-07
20260226_094437,RandomForest,1762,6.929458381028387e-06
20260226_094437,RandomForest,1771,5.211421359893868e-08
20260226_094437,RandomForest,1777,2.79644424409267e-10
20260226_094437,RandomForest,1785,1.1994961721608521e-09
20260226_094437,RandomForest,1788,1.2856047997273828e-09
20260226_094437,RandomForest,1793,5.314913018568696e-10
20260226_094437,RandomForest,1797,1.0234094520561354e-09
20260226_094437,RandomForest,1801,4.417610721672314e-09
20260226_094437,RandomForest,1802,7.340344852472868e-06
20260226_094437,RandomForest,1804,6.956525604826723e-06
20260226_094437,RandomForest,1805,1.577903491008989e-05
20260226_094437,RandomForest,1806,2.1644612019923383e-05
20260226_094437,RandomForest,1807,3.384136529624566e-05
20260226_094437,RandomForest,1809,9.587992562964646e-06
20260226_094437,RandomForest,1812,2.2959137606299734e-06
20260226_094437,RandomForest,1813,1.0349041029747674e-09
20260226_094437,RandomForest,1815,9.374817051392577e-06
20260226_094437,RandomForest,1817,2.290679363507085e-06
20260226_094437,RandomForest,1818,1.1684487873553426e-06
20260226_094437,RandomForest,1819,3.4765739521257203e-09
20260226_094437,RandomForest,1820,7.615633856554431e-10
20260226_094437,RandomForest,1822,2.7672729006727713e-08
20260226_094437,RandomForest,1823,2.194551701770691e-06
20260226_094437,RandomForest,1824,1.4429986248406295e-05
20260226_094437,RandomForest,1828,4.448987282320443e-06
20260226_094437,RandomForest,1830,4.683052260050698e-09
20260226_094437,RandomForest,1836,6.823067498271546e-06
20260226_094437,RandomForest,1837,1.0304929938649432e-09
20260226_094437,RandomForest,1838,3.022694660896756e-08
20260226_094437,RandomForest,1846,8.060676875105388e-07
20260226_094437,RandomForest,1847,2.7976288558408357e-09
20260226_094437,RandomForest,1851,3.711818358124728e-09
20260226_094437,RandomForest,1854,1.1288222723033775e-09
20260226_094437,RandomForest,1855,1.7021008166341814e-06
20260226_094437,RandomForest,1857,2.8795543541224263e-08
20260226_094437,RandomForest,1863,4.283614576605078e-08
20260226_094437,RandomForest,1864,4.020067163593579e-06
20260226_094437,RandomForest,1872,1.4806893988014034e-06
20260226_094437,RandomForest,1877,6.509815586864364e-08
20260226_094437,RandomForest,1879,2.1649218106584333e-09
20260226_094437,RandomForest,1882,2.5613645487562755e-08
20260226_094437,RandomForest,1883,1.315344833480835e-07
20260226_094437,RandomForest,1884,3.342950242317271e-09
20260226_094437,RandomForest,1887,3.4895019475979563e-06
20260226_094437,RandomForest,1888,1.6165404242965984e-07
20260226_094437,RandomForest,1896,3.5460005526592833e-06
20260226_094437,RandomForest,1920,1.2794514511136447e-06
20260226_094437,RandomForest,1930,6.092750391010087e-07
20260226_094437,RandomForest,1931,1.0600864833272323e-05
20260226_094437,RandomForest,1935,9.962611103007724e-09
20260226_094437,RandomForest,1937,1.4593348945285954e-10
20260226_094437,RandomForest,1939,9.508732931221322e-06
20260226_094437,RandomForest,1940,4.5441075879960066e-08
20260226_094437,RandomForest,1953,1.5905080047282784e-08
20260226_094437,RandomForest,1956,3.1642876420770192e-06
20260226_094437,RandomForest,1957,1.9978766026324926e-07
20260226_094437,RandomForest,1964,5.109255375752221e-06
20260226_094437,RandomForest,1968,6.502562446854669e-06
20260226_094437,RandomForest,1973,9.194660004393758e-09
20260226_094437,RandomForest,1981,2.4640975405729477e-08
20260226_094437,RandomForest,1984,5.639690771240013e-06
20260226_094437,RandomForest,1986,6.996463506741717e-06
20260226_094437,RandomForest,1991,9.650177162423892e-08
20260226_094437,RandomForest,1994,8.337592058161604e-11
20260226_094437,RandomForest,2007,8.223168531078413e-08
20260226_094437,RandomForest,2018,1.3134915862970141e-09
20260226_094437,RandomForest,2027,5.346571640565286e-06
20260226_094437,RandomForest,2030,1.9509230288421405e-09
20260226_094437,RandomForest,2033,3.514812807563387e-09
20260226_094437,RandomForest,2036,2.139812205788461e-08
20260226_094437,RandomForest,2044,2.053218573434288e-06
20260226_094437,RandomForest,2048,1.0107823797822684e-10
20260226_094437,RandomForest,2056,7.822684002905294e-08
20260226_094437,RandomForest,2057,4.319066624163111e-06
20260226_094437,RandomForest,2066,5.209205789304558e-10
20260226_094437,RandomForest,2068,5.43871304878371e-07
20260226_094437,RandomForest,2071,2.3305657799432735e-06
20260226_094437,RandomForest,2073,2.2252932704663622e-08
20260226_094437,RandomForest,2074,2.0144158751689396e-07
20260226_094437,RandomForest,2075,8.794680868493934e-06
20260226_094437,RandomForest,2078,2.071076717655985e-07
20260226_094437,RandomForest,2082,2.007324776432629e-06
20260226_094437,RandomForest,2087,3.2213300006429e-06
20260226_094437,RandomForest,2096,8.654304635380661e-07
20260226_094437,RandomForest,2098,3.841402525809191e-06
20260226_094437,RandomForest,2099,2.8512047610976263e-08
20260226_094437,RandomForest,2102,4.353007908805908e-06
20260226_094437,RandomForest,2104,2.559715922547908e-07
20260226_094437,RandomForest,2106,8.506470411142917e-09
20260226_094437,RandomForest,2108,4.167451469345626e-07
20260226_094437,RandomForest,2119,1.4039672596620276e-08
20260226_094437,RandomForest,2120,1.8165236828291303e-06
20260226_094437,RandomForest,2122,8.914079179193792e-10
20260226_094437,RandomForest,2125,6.465323763583632e-06
20260226_094437,RandomForest,2128,1.5436055675654668e-08
20260226_094437,RandomForest,2129,4.926633247080146e-06
20260226_094437,RandomForest,2130,7.774143235861445e-06
20260226_094437,RandomForest,2134,6.9985671607826795e-09
20260226_094437,RandomForest,2136,6.98750354428142e-08
20260226_094437,RandomForest,2138,1.664465379652617e-06
20260226_094437,RandomForest,2139,4.272951776808594e-06
20260226_094437,RandomForest,2143,6.398718934874816e-06
20260226_094437,RandomForest,2144,3.2158075985011346e-05
20260226_094437,RandomForest,2145,1.2910566783557304e-05
20260226_094437,RandomForest,2146,7.570460293912166e-07
20260226_094437,RandomForest,2147,3.615253839122287e-05
20260226_094437,RandomForest,2148,1.7298876156137095e-06
20260226_094437,RandomForest,2150,3.2534568107637604e-05
20260226_094437,RandomForest,2152,9.24747238400944e-08
20260226_094437,RandomForest,2153,4.087648694438773e-06
20260226_094437,RandomForest,2156,4.4050229863690534e-06
20260226_094437,RandomForest,2157,5.700948866285696e-05
20260226_094437,RandomForest,2159,1.3669068872894401e-05
20260226_094437,RandomForest,2160,7.803421613330866e-06
20260226_094437,RandomForest,2162,5.9202608281469955e-06
20260226_094437,RandomForest,2163,6.289478398995246e-06
20260226_094437,RandomForest,2164,7.877063661971812e-06
20260226_094437,RandomForest,2166,7.529273089905801e-06
20260226_094437,RandomForest,2167,9.761105449183212e-05
20260226_094437,RandomForest,2168,1.296931762333181e-05
20260226_094437,RandomForest,2169,2.9896102732580427e-06
20260226_094437,RandomForest,2170,3.333330704375782e-05
20260226_094437,RandomForest,2171,1.650206620216217e-05
20260226_094437,RandomForest,2172,1.5981556368487978e-05
20260226_094437,RandomForest,2173,4.583758726340867e-06
20260226_094437,RandomForest,2174,1.9090258878997966e-06
20260226_094437,RandomForest,2175,6.213492800630142e-06
20260226_094437,RandomForest,2176,1.353763446203027e-05
20260226_094437,RandomForest,2177,2.509494365674884e-06
20260226_094437,RandomForest,2178,2.1483723761619898e-06
20260226_094437,RandomForest,2179,7.731070195844823e-06
20260226_094437,RandomForest,2182,5.1660690164502966e-08
20260226_094437,RandomForest,2183,1.5593172593588253e-05
20260226_094437,RandomForest,2184,0.023654946236398248
